metric,value,model
auc_roc,0.6203874538745388,cnn
auc_roc,0.7440366972477065,cnn
auc_roc,0.5574261992619927,cnn
auc_roc,0.6185661764705882,cnn
auc_roc,0.7792626728110599,cnn
auc_roc,0.5672811059907833,cnn
auc_roc,0.7430939226519336,cnn
auc_roc,0.49450045829514205,cnn
auc_roc,0.492619926199262,cnn
auc_roc,0.5796500920810314,cnn
auc_roc,0.6815036900369004,cnn
auc_roc,0.6584022038567493,cnn
auc_roc,0.7472375690607734,cnn
auc_roc,0.6842712177121771,cnn
auc_roc,0.6828874538745388,cnn
auc_roc,0.7444852941176471,cnn
auc_roc,0.4954044117647059,cnn
auc_roc,0.7454128440366973,cnn
auc_roc,0.6391705069124423,cnn
auc_roc,0.6382488479262672,cnn
auc_roc,0.7092165898617512,cnn
auc_roc,0.7440257352941175,cnn
auc_roc,0.6335884282230259,cnn
auc_roc,0.49173553719008267,cnn
auc_roc,0.660238751147842,cnn
auc_roc,0.6958601655933763,cnn
auc_roc,0.4954086317722681,cnn
auc_roc,0.5819521178637201,cnn
auc_roc,0.4949355432780847,cnn
auc_roc,0.49494020239190434,cnn
auc_roc,0.9129834254143647,cnn
auc_roc,0.7430939226519336,cnn
auc_roc,0.7430939226519336,cnn
auc_roc,0.6958601655933763,cnn
auc_roc,0.5931002759889604,cnn
auc_roc,0.5778084714548803,cnn
auc_roc,0.660238751147842,cnn
auc_roc,0.5654377880184331,cnn
auc_roc,0.5782688766114181,cnn
auc_roc,0.6593204775022957,cnn
auc_roc,0.563594470046083,cnn
auc_roc,0.576427255985267,cnn
auc_roc,0.6359447004608294,cnn
auc_roc,0.4921946740128558,cnn
auc_roc,0.5787037037037036,cnn
auc_roc,0.5626728110599077,cnn
auc_roc,0.7797235023041474,cnn
auc_roc,0.6620752984389348,cnn
auc_roc,0.7055299539170506,cnn
auc_roc,0.6958601655933763,cnn
auc_roc,0.5972401103955841,cnn
auc_roc,0.49402573529411764,cnn
auc_roc,0.49402573529411764,cnn
auc_roc,0.6037242228377963,cnn
auc_roc,0.6213235294117647,cnn
auc_roc,0.6842712177121771,cnn
auc_roc,0.6611570247933883,cnn
auc_roc,0.49402573529411764,cnn
auc_roc,0.5773480662983426,cnn
auc_roc,0.5940202391904323,cnn
auc_roc,0.7412523020257827,cnn
auc_roc,0.6037242228377963,cnn
auc_roc,0.4944852941176471,cnn
auc_roc,0.49310027598896045,cnn
auc_roc,0.6931002759889604,cnn
auc_roc,0.6208639705882353,cnn
auc_roc,0.6368663594470045,cnn
auc_roc,0.7092165898617512,cnn
auc_roc,0.6391705069124423,cnn
auc_roc,0.5537088334872269,cnn
auc_roc,0.5565036900369004,cnn
auc_roc,0.6400921658986174,cnn
auc_roc,0.7440366972477065,cnn
auc_roc,0.745404411764706,cnn
auc_roc,0.8296602387511478,cnn
auc_roc,0.4972401103955842,cnn
auc_roc,0.49356617647058826,cnn
auc_roc,0.8292011019283746,cnn
auc_roc,0.7940202391904324,cnn
auc_roc,0.49310027598896045,cnn
auc_roc,0.5640552995391704,cnn
auc_roc,0.7421875,cnn
auc_roc,0.5565036900369004,cnn
auc_roc,0.7426470588235294,cnn
auc_roc,0.6199448529411764,cnn
auc_roc,0.4953831948291782,cnn
auc_roc,0.8282828282828283,cnn
auc_roc,0.7949402023919044,cnn
auc_roc,0.7444954128440368,cnn
auc_roc,0.7242817423540316,cnn
auc_roc,0.580110497237569,cnn
auc_roc,0.6345622119815667,cnn
auc_roc,0.6597796143250688,cnn
auc_roc,0.6181066176470588,cnn
auc_roc,0.6162683823529412,cnn
auc_roc,0.6620626151012892,cnn
auc_roc,0.6815036900369004,cnn
auc_roc,0.5898804047838087,cnn
auc_roc,0.6954001839926403,cnn
auc_roc,0.6611570247933883,cnn
auc_roc,0.5631336405529954,cnn
auc_roc,0.572744014732965,cnn
auc_roc,0.6176470588235294,cnn
auc_roc,0.6606813996316758,cnn
auc_roc,0.8727022058823529,cnn
auc_roc,0.492619926199262,cnn
auc_roc,0.7949402023919044,cnn
auc_roc,0.7444954128440368,cnn
auc_roc,0.8291896869244935,cnn
auc_roc,0.6435304990757855,cnn
auc_roc,0.49495875343721357,cnn
auc_roc,0.5940202391904323,cnn
auc_roc,0.6935602575896963,cnn
auc_roc,0.6176470588235294,cnn
auc_roc,0.8287419651056014,cnn
auc_roc,0.7926402943882246,cnn
auc_roc,0.4953789279112754,cnn
auc_roc,0.6194649446494466,cnn
auc_roc,0.7935602575896964,cnn
auc_roc,0.6958601655933763,cnn
auc_roc,0.6046475838719607,cnn
auc_roc,0.7129886118805786,cnn
auc_roc,0.6963201471941122,cnn
auc_roc,0.6611418047882136,cnn
auc_roc,0.6597605893186004,cnn
auc_roc,0.5963201471941122,cnn
auc_roc,0.6954001839926403,cnn
auc_roc,0.4917431192660551,cnn
auc_roc,0.5848961399377681,cnn
auc_roc,0.5782688766114181,cnn
auc_roc,0.6213235294117647,cnn
auc_roc,0.4921875,cnn
auc_roc,0.5663594470046083,cnn
auc_roc,0.6744176267765537,cnn
auc_roc,0.4944954128440367,cnn
auc_roc,0.6819649446494466,cnn
auc_roc,0.7440257352941175,cnn
auc_roc,0.6405529953917051,cnn
auc_roc,0.5523237919359804,cnn
auc_roc,0.6204044117647058,cnn
auc_roc,0.5658986175115207,cnn
auc_roc,0.49402573529411764,cnn
auc_roc,0.6944547134935305,cnn
auc_roc,0.5782407407407408,cnn
auc_roc,0.744475138121547,cnn
auc_roc,0.6227022058823529,cnn
auc_roc,0.6194852941176471,cnn
auc_roc,0.4935779816513761,cnn
auc_roc,0.6611418047882136,cnn
auc_roc,0.617619926199262,cnn
auc_roc,0.6593204775022957,cnn
auc_roc,0.5663594470046083,cnn
auc_roc,0.5903403863845446,cnn
auc_roc,0.4940147329650092,cnn
auc_roc,0.5954001839926403,cnn
auc_roc,0.6851937269372693,cnn
auc_roc,0.6354838709677418,cnn
auc_roc,0.6204044117647058,cnn
auc_roc,0.6931002759889604,cnn
auc_roc,0.49263351749539597,cnn
auc_roc,0.6629834254143646,cnn
auc_roc,0.5954001839926403,cnn
auc_roc,0.6634438305709024,cnn
auc_roc,0.6190257352941176,cnn
auc_roc,0.5778084714548803,cnn
auc_roc,0.5787292817679558,cnn
auc_roc,0.605570944906125,cnn
auc_roc,0.6350230414746544,cnn
auc_roc,0.49264705882352944,cnn
auc_roc,0.6041859033548784,cnn
auc_roc,0.6158088235294118,cnn
auc_roc,0.6180811808118081,cnn
auc_roc,0.6819649446494466,cnn
auc_roc,0.8690257352941176,cnn
auc_roc,0.8282828282828283,cnn
auc_roc,0.7110599078341014,cnn
auc_roc,0.745404411764706,cnn
auc_roc,0.7458715596330275,cnn
auc_roc,0.5668202764976958,cnn
auc_roc,0.4935602575896964,cnn
auc_roc,0.49449035812672176,cnn
auc_roc,0.6616022099447514,cnn
auc_roc,0.7458563535911602,cnn
auc_roc,0.6597796143250688,cnn
auc_roc,0.7440147329650092,cnn
auc_roc,0.6359447004608294,cnn
auc_roc,0.546321945213912,cnn
auc_roc,0.5958601655933762,cnn
auc_roc,0.6967801287948482,cnn
auc_roc,0.6634527089072543,cnn
auc_roc,0.49128440366972476,cnn
auc_roc,0.7472375690607734,cnn
auc_roc,0.5588099630996309,cnn
auc_roc,0.7422018348623853,cnn
auc_roc,0.8685661764705883,cnn
auc_roc,0.5953789279112754,cnn
auc_roc,0.7101382488479262,cnn
auc_roc,0.49538745387453875,cnn
auc_roc,0.6634438305709024,cnn
auc_roc,0.4935779816513761,cnn
auc_roc,0.5759668508287293,cnn
auc_roc,0.5778084714548803,cnn
auc_roc,0.5791896869244936,cnn
auc_roc,0.7824884792626728,cnn
auc_roc,0.6444547134935305,cnn
auc_roc,0.6940202391904323,cnn
auc_roc,0.5949402023919044,cnn
auc_roc,0.5481686672822408,cnn
auc_roc,0.8264462809917354,cnn
auc_roc,0.6185424354243543,cnn
auc_roc,0.5944802207911684,cnn
auc_roc,0.6634527089072543,cnn
auc_roc,0.6597796143250688,cnn
auc_roc,0.7967801287948483,cnn
auc_roc,0.828268876611418,cnn
auc_roc,0.8287419651056014,cnn
auc_roc,0.6157749077490776,cnn
auc_roc,0.7435661764705882,cnn
auc_roc,0.5658986175115207,cnn
auc_roc,0.7027777777777778,cnn
auc_roc,0.7421731123388582,cnn
auc_roc,0.5741252302025783,cnn
auc_roc,0.5921803127874885,cnn
auc_roc,0.6949402023919043,cnn
auc_roc,0.4958563535911602,cnn
auc_roc,0.4931255728689276,cnn
auc_roc,0.5663594470046083,cnn
auc_roc,0.6354838709677418,cnn
auc_roc,0.5578874538745388,cnn
auc_roc,0.8516129032258065,cnn
auc_roc,0.4963235294117647,cnn
auc_roc,0.6931002759889604,cnn
auc_roc,0.6387096774193548,cnn
auc_roc,0.49587534372135655,cnn
auc_roc,0.923963133640553,cnn
auc_roc,0.49587534372135655,cnn
auc_roc,0.4963269054178145,cnn
auc_roc,0.6453789279112754,cnn
auc_roc,0.5755064456721916,cnn
auc_roc,0.5935304990757855,cnn
auc_roc,0.5921803127874885,cnn
auc_roc,0.6967801287948482,cnn
auc_roc,0.5495537088334873,cnn
auc_roc,0.8699448529411764,cnn
auc_roc,0.5750460405156538,cnn
auc_roc,0.4921731123388582,cnn
auc_roc,0.6944802207911683,cnn
auc_roc,0.49034926470588236,cnn
auc_roc,0.4963235294117647,cnn
auc_roc,0.49449035812672176,cnn
auc_roc,0.5972401103955841,cnn
auc_roc,0.49495412844036696,cnn
auc_roc,0.49586776859504134,cnn
auc_roc,0.49494485294117646,cnn
auc_roc,0.5917203311867525,cnn
auc_roc,0.49081726354453625,cnn
auc_roc,0.6435304990757855,cnn
auc_roc,0.5944802207911684,cnn
auc_roc,0.6368663594470045,cnn
auc_roc,0.6217712177121771,cnn
auc_roc,0.5658986175115207,cnn
auc_roc,0.49678899082568806,cnn
auc_roc,0.7458487084870848,cnn
auc_roc,0.5574261992619927,cnn
auc_roc,0.6153492647058824,cnn
auc_roc,0.744916820702403,cnn
auc_roc,0.745404411764706,cnn
auc_roc,0.5787292817679558,cnn
auc_roc,0.4944852941176471,cnn
auc_roc,0.6629834254143646,cnn
auc_roc,0.49308118081180813,cnn
auc_roc,0.5663594470046083,cnn
auc_roc,0.7426470588235294,cnn
auc_roc,0.4935720844811754,cnn
auc_roc,0.828268876611418,cnn
auc_roc,0.6194852941176471,cnn
auc_roc,0.5963201471941122,cnn
auc_roc,0.4963201471941122,cnn
auc_roc,0.8273645546372819,cnn
auc_roc,0.5940202391904323,cnn
auc_roc,0.4935779816513761,cnn
auc_roc,0.4935602575896964,cnn
auc_roc,0.662534435261708,cnn
auc_roc,0.49403122130394855,cnn
auc_roc,0.745404411764706,cnn
auc_roc,0.6583793738489871,cnn
auc_roc,0.8676470588235294,cnn
auc_roc,0.6824261992619927,cnn
auc_roc,0.6917203311867525,cnn
auc_roc,0.4921875,cnn
auc_roc,0.6944802207911683,cnn
auc_roc,0.8269054178145087,cnn
auc_roc,0.49080882352941174,cnn
auc_roc,0.6345622119815667,cnn
auc_roc,0.6620752984389348,cnn
auc_roc,0.494475138121547,cnn
auc_roc,0.4958639705882353,cnn
auc_roc,0.7426470588235294,cnn
auc_roc,0.5658986175115207,cnn
auc_roc,0.6931002759889604,cnn
auc_roc,0.6203874538745388,cnn
auc_roc,0.4954001839926403,cnn
auc_roc,0.6944802207911683,cnn
auc_roc,0.6208639705882353,cnn
auc_roc,0.633125893532924,cnn
auc_roc,0.6944802207911683,cnn
auc_roc,0.5672811059907833,cnn
auc_roc,0.49403669724770644,cnn
auc_roc,0.4954044117647059,cnn
auc_roc,0.564516129032258,cnn
auc_roc,0.6602209944751382,cnn
auc_roc,0.494949494949495,cnn
auc_roc,0.851152073732719,cnn
auc_roc,0.6620752984389348,cnn
auc_roc,0.5565036900369004,cnn
auc_roc,0.8069649446494466,cnn
auc_roc,0.7453959484346225,cnn
auc_roc,0.6190257352941176,cnn
auc_roc,0.8250688705234159,cnn
auc_roc,0.6583564173591874,cnn
auc_roc,0.4917506874427131,cnn
auc_roc,0.49358386801099907,cnn
auc_roc,0.49494020239190434,cnn
auc_roc,0.6199448529411764,cnn
auc_roc,0.7421875,cnn
auc_roc,0.7931002759889605,cnn
auc_roc,0.6396313364055299,cnn
auc_roc,0.6611265004616804,cnn
auc_roc,0.4954001839926403,cnn
auc_roc,0.7426470588235294,cnn
auc_roc,0.6931002759889604,cnn
auc_roc,0.5782688766114181,cnn
auc_roc,0.49263351749539597,cnn
auc_roc,0.6199448529411764,cnn
auc_roc,0.5773480662983426,cnn
auc_roc,0.6935602575896963,cnn
auc_roc,0.6597796143250688,cnn
auc_roc,0.7440257352941175,cnn
auc_roc,0.7435543278084714,cnn
auc_roc,0.49310027598896045,cnn
auc_roc,0.8708639705882352,cnn
auc_roc,0.6931002759889604,cnn
auc_roc,0.6620626151012892,cnn
auc_roc,0.6917203311867525,cnn
auc_roc,0.7458639705882353,cnn
auc_roc,0.7412683823529412,cnn
auc_roc,0.4922089825847846,cnn
auc_roc,0.7417279411764706,cnn
auc_roc,0.5949402023919044,cnn
auc_roc,0.7921803127874886,cnn
auc_roc,0.4935364727608495,cnn
auc_roc,0.7087557603686636,cnn
auc_roc,0.6611570247933883,cnn
auc_roc,0.5768876611418049,cnn
auc_roc,0.6217830882352942,cnn
auc_roc,0.5668202764976958,cnn
auc_roc,0.6949402023919043,cnn
auc_roc,0.7912603495860165,cnn
auc_roc,0.4967830882352941,cnn
auc_roc,0.564516129032258,cnn
auc_roc,0.6815036900369004,cnn
auc_roc,0.4976979742173112,cnn
auc_roc,0.49311926605504586,cnn
auc_roc,0.6856549815498155,cnn
auc_roc,0.6377880184331797,cnn
auc_roc,0.49172794117647056,cnn
auc_roc,0.5541974169741697,cnn
auc_roc,0.6931002759889604,cnn
auc_roc,0.7949402023919044,cnn
auc_roc,0.5931002759889604,cnn
auc_roc,0.605570944906125,cnn
auc_roc,0.6190036900369004,cnn
auc_roc,0.49495412844036696,cnn
auc_roc,0.6583793738489871,cnn
auc_roc,0.4953831948291782,cnn
auc_roc,0.49355432780847147,cnn
auc_roc,0.5768876611418049,cnn
auc_roc,0.5963031423290203,cnn
auc_roc,0.6944802207911683,cnn
auc_roc,0.7944802207911684,cnn
auc_roc,0.6199261992619925,cnn
auc_roc,0.6931002759889604,cnn
auc_roc,0.6458410351201479,cnn
auc_roc,0.6593204775022957,cnn
auc_roc,0.6069559864573715,cnn
auc_roc,0.576427255985267,cnn
auc_roc,0.662534435261708,cnn
auc_roc,0.7458563535911602,cnn
auc_roc,0.49402573529411764,cnn
auc_roc,0.6629834254143646,cnn
auc_roc,0.5778084714548803,cnn
auc_roc,0.5926402943882245,cnn
auc_roc,0.744954128440367,cnn
auc_roc,0.4944852941176471,cnn
auc_roc,0.660238751147842,cnn
auc_roc,0.494475138121547,cnn
auc_roc,0.8708639705882352,cnn
auc_roc,0.744954128440367,cnn
auc_roc,0.7435543278084714,cnn
auc_roc,0.4931066176470588,cnn
auc_roc,0.5787292817679558,cnn
auc_roc,0.660238751147842,cnn
auc_roc,0.6373271889400921,cnn
auc_roc,0.6616161616161617,cnn
auc_roc,0.6620626151012892,cnn
auc_roc,0.6620626151012892,cnn
auc_roc,0.5578874538745388,cnn
auc_roc,0.636405529953917,cnn
auc_roc,0.7453959484346225,cnn
auc_roc,0.7055299539170506,cnn
auc_roc,0.7894204231830727,cnn
auc_roc,0.7171437365343183,cnn
auc_roc,0.5967801287948482,cnn
auc_roc,0.6949402023919043,cnn
auc_roc,0.6014158202523854,cnn
auc_roc,0.5555811808118081,cnn
auc_roc,0.4944852941176471,cnn
auc_roc,0.6611570247933883,cnn
auc_roc,0.49494485294117646,cnn
auc_roc,0.6158088235294118,cnn
auc_roc,0.7087557603686636,cnn
auc_roc,0.7435661764705882,cnn
auc_roc,0.5963201471941122,cnn
auc_roc,0.6620626151012892,cnn
auc_roc,0.6181066176470588,cnn
auc_roc,0.6926402943882245,cnn
auc_roc,0.576427255985267,cnn
auc_roc,0.995417048579285,cnn
auc_roc,0.4963269054178145,cnn
auc_roc,0.7458715596330275,cnn
auc_roc,0.5791896869244936,cnn
auc_roc,0.6597796143250688,cnn
auc_roc,0.6940202391904323,cnn
auc_roc,0.6194852941176471,cnn
auc_roc,0.7435661764705882,cnn
auc_roc,0.7265987025023171,cnn
auc_roc,0.5574261992619927,cnn
auc_roc,0.49494485294117646,cnn
auc_roc,0.6824261992619927,cnn
auc_roc,0.5944547134935304,cnn
auc_roc,0.6391705069124423,cnn
auc_roc,0.6162683823529412,cnn
auc_roc,0.6391705069124423,cnn
auc_roc,0.662534435261708,cnn
